List-ID,image_score,n_ratings,Strassenname,Name
54,2.25,8,Rhonestrasse_60528,Rhonestrasse_60528.jpeg
55,1.8333333333333333,6,Kleine_Nelkenstrasse_60488,Kleine_Nelkenstrasse_60488.jpeg
56,2.230769230769231,13,Chlodwig-Poth-Anlage_65936,Chlodwig-Poth-Anlage_65936.jpeg
57,2.5294117647058822,17,Kurmainzer_Strasse_65929,Kurmainzer_Strasse_65929.jpeg
58,2.888888888888889,9,Neue_Mainzer_Strasse_60313,Neue_Mainzer_Strasse_60313.jpeg
59,2.8,10,Hermesweg_60316,Hermesweg_60316.jpeg
60,3.1875,16,Hildburghaeuser_Weg_65931,Hildburghaeuser_Weg_65931.jpeg
61,1.8235294117647058,17,Zum_Eiskeller_60529,Zum_Eiskeller_60529.jpeg
62,3.1333333333333333,15,Hesselbergweg_65931,Hesselbergweg_65931.jpeg
63,2.8333333333333335,12,Preungesheimer_Strasse_60389,Preungesheimer_Strasse_60389.jpeg
64,3.0,9,Mainzer_Landstrasse_60325,Mainzer_Landstrasse_60325.jpeg
65,3.4,15,Heylstrasse_60431,Heylstrasse_60431.jpeg
66,3.6666666666666665,18,Hugo-Wolf-Strasse_60529,Hugo-Wolf-Strasse_60529.jpeg
67,3.0,20,Krummauer_Strasse_60388,Krummauer_Strasse_60388.jpeg
68,3.227272727272727,22,Walter-Kolb-Strasse_60594,Walter-Kolb-Strasse_60594.jpeg
69,3.4444444444444446,9,Hostatostrasse_65929,Hostatostrasse_65929.jpeg
70,2.727272727272727,11,Stiftstrasse_60313,Stiftstrasse_60313.jpeg
71,2.4,15,Selma-Lagerloef-Strasse_60431,Selma-Lagerloef-Strasse_60431.jpeg
72,2.1818181818181817,22,Bruderhofstrasse_60388,Bruderhofstrasse_60388.jpeg
73,2.611111111111111,18,Berner_Strasse_60437,Berner_Strasse_60437.jpeg
74,1.1538461538461537,13,August-Laubenheimer-Strasse_65929,August-Laubenheimer-Strasse_65929.jpeg
75,3.0625,16,Neuhofstrasse_60318,Neuhofstrasse_60318.jpeg
76,2.9523809523809526,21,Launitzstrasse_60594,Launitzstrasse_60594.jpeg
77,1.6923076923076923,13,Wallfahrtsweg_60389,Wallfahrtsweg_60389.jpeg
78,2.473684210526316,19,Neugasse_60437,Neugasse_60437.jpeg
79,2.923076923076923,13,Dottenfeldstrasse_65936,Dottenfeldstrasse_65936.jpeg
80,3.1,20,Rangenbergstrasse_60388,Rangenbergstrasse_60388.jpeg
81,2.6666666666666665,9,Golub-Lebedenko-Platz_60326,Golub-Lebedenko-Platz_60326.jpeg
82,2.7142857142857144,14,Schichaustrasse_60314,Schichaustrasse_60314.jpeg
83,2.5,22,Rotlintstrasse_60389,Rotlintstrasse_60389.jpeg
84,3.1666666666666665,18,Hanauer_Landstrasse_60314,Hanauer_Landstrasse_60314.jpeg
85,2.75,12,Biebergasse_60313,Biebergasse_60313.jpeg
86,2.6363636363636362,11,Jahnstrasse_60318,Jahnstrasse_60318.jpeg
87,2.3333333333333335,12,Brueningstrasse_65929,Brueningstrasse_65929.jpeg
88,2.25,16,Roemerstadtsteg_60439,Roemerstadtsteg_60439.jpeg
89,2.4545454545454546,11,Radilostrasse_60489,Radilostrasse_60489.jpeg
90,3.1333333333333333,15,Am_Buchbaum_60437,Am_Buchbaum_60437.jpeg
91,1.5,18,Am_Riederbruch_60386,Am_Riederbruch_60386.jpeg
92,2.6666666666666665,15,Eysseneckstrasse_60322,Eysseneckstrasse_60322.jpeg
93,2.4285714285714284,21,Erlenbacher_Stadtweg_60437,Erlenbacher_Stadtweg_60437.jpeg
94,3.2222222222222223,18,Tarnowitzer_Strasse_65933,Tarnowitzer_Strasse_65933.jpeg
95,2.6,15,Propst-Goebels-Weg_60389,Propst-Goebels-Weg_60389.jpeg
96,2.789473684210526,19,Wittelsbacherallee_60385,Wittelsbacherallee_60385.jpeg
97,3.0,14,Soemmerringstrasse_60322,Soemmerringstrasse_60322.jpeg
98,3.5,16,Ludwigstrasse_60327,Ludwigstrasse_60327.jpeg
99,2.4166666666666665,12,Schalkwiesenweg_60488,Schalkwiesenweg_60488.jpeg
100,2.3333333333333335,18,Aussiger_Strasse_60598,Aussiger_Strasse_60598.jpeg
101,2.6923076923076925,13,Polizeimeister-Kaspar-Strasse_60320,Polizeimeister-Kaspar-Strasse_60320.jpeg
102,2.1739130434782608,23,Schwarzwaldstrasse_60528,Schwarzwaldstrasse_60528.jpeg
103,3.125,16,Hoechster_Schlossplatz_65929,Hoechster_Schlossplatz_65929.jpeg
104,2.1666666666666665,12,Am_Lohwald_60488,Am_Lohwald_60488.jpeg
105,1.6,15,Jakob-Quirin-Weg_60437,Jakob-Quirin-Weg_60437.jpeg
106,2.7222222222222223,18,Wirschelweg_60437,Wirschelweg_60437.jpeg
107,2.2,15,Georg-Voigt-Strasse_60325,Georg-Voigt-Strasse_60325.jpeg
108,3.3846153846153846,13,Licher_Strasse_60389,Licher_Strasse_60389.jpeg
109,2.769230769230769,13,Herbert-Boehm-Strasse_60528,Herbert-Boehm-Strasse_60528.jpeg
110,2.7142857142857144,14,Haendelstrasse_60318,Haendelstrasse_60318.jpeg
111,2.375,16,Corneliusstrasse_60325,Corneliusstrasse_60325.jpeg
112,2.3076923076923075,13,Moenchhofstrasse_60326,Moenchhofstrasse_60326.jpeg
113,3.066666666666667,15,Rotteckstrasse_60316,Rotteckstrasse_60316.jpeg
114,1.6470588235294117,17,Kamelienstrasse_65929,Kamelienstrasse_65929.jpeg
115,3.0,11,Elsheimerstrasse_60322,Elsheimerstrasse_60322.jpeg
116,2.125,8,Amtsgasse_65929,Amtsgasse_65929.jpeg
117,3.7222222222222223,18,Beselerstrasse_60385,Beselerstrasse_60385.jpeg
118,3.0526315789473686,19,Bornheimer_Landwehr_60385,Bornheimer_Landwehr_60385.jpeg
119,3.2,15,Herbert-von-Meister-Strasse_65931,Herbert-von-Meister-Strasse_65931.jpeg
120,3.066666666666667,15,Martin-Luther-Strasse_60316,Martin-Luther-Strasse_60316.jpeg
121,3.1,10,Casparistrasse_60435,Casparistrasse_60435.jpeg
122,2.909090909090909,11,Galvanistrasse_60486,Galvanistrasse_60486.jpeg
123,1.8571428571428572,7,Westendstrasse_60325,Westendstrasse_60325.jpeg
124,2.7058823529411766,17,An_der_Pfaffenmauer_60388,An_der_Pfaffenmauer_60388.jpeg
125,2.9375,16,Melanchthonplatz_60599,Melanchthonplatz_60599.jpeg
126,2.533333333333333,15,Einbaumstrasse_65933,Einbaumstrasse_65933.jpeg
127,2.727272727272727,11,Herriotstrasse_60528,Herriotstrasse_60528.jpeg
128,2.210526315789474,19,Am_Galgenberg_60389,Am_Galgenberg_60389.jpeg
129,2.727272727272727,11,Bornweidstrasse_60388,Bornweidstrasse_60388.jpeg
130,2.736842105263158,19,Platz_der_vergessenen_Kinder_60596,Platz_der_vergessenen_Kinder_60596.jpeg
131,3.3,10,Carlo-Schmid-Platz_60325,Carlo-Schmid-Platz_60325.jpeg
132,3.0555555555555554,18,Liederbacher_Strasse_65929,Liederbacher_Strasse_65929.jpeg
133,1.894736842105263,19,Egestrasse_60488,Egestrasse_60488.jpeg
134,2.4444444444444446,27,Franz-Simon-Strasse_65934,Franz-Simon-Strasse_65934.jpeg
135,2.6315789473684212,19,Neuer_Wall_60594,Neuer_Wall_60594.jpeg
136,3.3333333333333335,15,Hammersbacher_Weg_60388,Hammersbacher_Weg_60388.jpeg
137,2.8823529411764706,17,Blankenheimer_Strasse_60529,Blankenheimer_Strasse_60529.jpeg
138,1.1875,16,Am_Martinszehnten_60437,Am_Martinszehnten_60437.jpeg
139,2.4285714285714284,14,Azaleenweg_60433,Azaleenweg_60433.jpeg
140,2.5714285714285716,14,Hans-Thoma-Strasse_60596,Hans-Thoma-Strasse_60596.jpeg
141,3.111111111111111,18,An_der_Wolfsweide_60435,An_der_Wolfsweide_60435.jpeg
142,2.6666666666666665,9,Hannah-Arendt-Strasse_60438,Hannah-Arendt-Strasse_60438.jpeg
143,3.3333333333333335,15,Briandring_60598,Briandring_60598.jpeg
144,3.090909090909091,11,Alt-Roedelheim_60489,Alt-Roedelheim_60489.jpeg
145,3.2222222222222223,18,Rauschenberger_Strasse_60433,Rauschenberger_Strasse_60433.jpeg
146,2.5,10,Breslauer_Strasse_60598,Breslauer_Strasse_60598.jpeg
147,1.3125,16,Stralsunder_Strasse_60323,Stralsunder_Strasse_60323.jpeg
148,2.5454545454545454,11,Pfungststrasse_60314,Pfungststrasse_60314.jpeg
149,3.5,20,Altkoenigstrasse_60323,Altkoenigstrasse_60323.jpeg
150,3.230769230769231,13,Quirinsstrasse_60599,Quirinsstrasse_60599.jpeg
151,3.4375,16,Justinianstrasse_60322,Justinianstrasse_60322.jpeg
152,2.75,12,Georg-Speyer-Strasse_60487,Georg-Speyer-Strasse_60487.jpeg
153,2.7857142857142856,14,Nachtigallenweg_65929,Nachtigallenweg_65929.jpeg
154,2.8181818181818183,11,Karl-Albert-Strasse_60385,Karl-Albert-Strasse_60385.jpeg
155,2.2222222222222223,9,Am_Muehlkanal_60599,Am_Muehlkanal_60599.jpeg
156,2.6666666666666665,15,Amoeneburger_Strasse_60433,Amoeneburger_Strasse_60433.jpeg
157,2.6923076923076925,13,Humperdinckstrasse_60598,Humperdinckstrasse_60598.jpeg
158,3.230769230769231,13,Roedelheimer_Strasse_60487,Roedelheimer_Strasse_60487.jpeg
159,3.1818181818181817,11,Aystettstrasse_60322,Aystettstrasse_60322.jpeg
160,3.125,16,Am_Wasserturm_60435,Am_Wasserturm_60435.jpeg
161,3.1176470588235294,17,Lindenstrasse_60325,Lindenstrasse_60325.jpeg
162,2.5652173913043477,23,Unter_den_Linden_60596,Unter_den_Linden_60596.jpeg
163,2.12,25,Jakob-Latscha-Strasse_60314,Jakob-Latscha-Strasse_60314.jpeg
164,2.823529411764706,17,Sindlinger_Strasse_60326,Sindlinger_Strasse_60326.jpeg
165,2.4,15,Leuchte_60388,Leuchte_60388.jpeg
166,3.3,10,Habichtsweg_60437,Habichtsweg_60437.jpeg
167,2.4,10,Adolf-Miersch-Strasse_60528,Adolf-Miersch-Strasse_60528.jpeg
168,3.2857142857142856,14,Am_Treutengraben_60488,Am_Treutengraben_60488.jpeg
169,2.111111111111111,9,Caecilienstrasse_60433,Caecilienstrasse_60433.jpeg
170,2.0,13,Emser_Strasse_60486,Emser_Strasse_60486.jpeg
171,1.9473684210526316,19,Am_Oberforsthaus_60528,Am_Oberforsthaus_60528.jpeg
172,2.5714285714285716,21,Niddastrasse_60327,Niddastrasse_60327.jpeg
173,2.9473684210526314,19,Skylineblick_60438,Skylineblick_60438.jpeg
174,1.4545454545454546,22,Grueneburgpark_60323,Grueneburgpark_60323.jpeg
175,2.227272727272727,22,Miquelallee_60487,Miquelallee_60487.jpeg
176,3.066666666666667,15,An_der_Mannsfaust_60599,An_der_Mannsfaust_60599.jpeg
177,3.1666666666666665,18,Welschgrabenstrasse_65931,Welschgrabenstrasse_65931.jpeg
178,2.0,11,Juergen-Ponto-Platz_60329,Juergen-Ponto-Platz_60329.jpeg
179,2.75,12,Wilhelm-Koppel-Weg_65934,Wilhelm-Koppel-Weg_65934.jpeg
180,3.0,10,Am_Wetterhahn_60437,Am_Wetterhahn_60437.jpeg
181,2.3076923076923075,13,Theodor-Heuss-Allee_60327,Theodor-Heuss-Allee_60327.jpeg
182,2.5294117647058822,17,Unterer_Atzemer_60316,Unterer_Atzemer_60316.jpeg
183,2.5714285714285716,21,Johanniskirchplatz_60385,Johanniskirchplatz_60385.jpeg
184,2.1666666666666665,12,Auf_der_Platte_60435,Auf_der_Platte_60435.jpeg
185,3.2,20,Peter-Henlein-Strasse_60435,Peter-Henlein-Strasse_60435.jpeg
186,2.3333333333333335,15,Freudenberger_Strasse_60599,Freudenberger_Strasse_60599.jpeg
187,2.6666666666666665,12,Nussbaumstrasse_60385,Nussbaumstrasse_60385.jpeg
188,2.4285714285714284,14,Scheerengasse_60599,Scheerengasse_60599.jpeg
189,2.2,15,Nesselbuschstrasse_60439,Nesselbuschstrasse_60439.jpeg
190,1.9545454545454546,22,Hinter_der_Krebsmuehle_60439,Hinter_der_Krebsmuehle_60439.jpeg
191,2.823529411764706,17,Buber-Neumann-Weg_60439,Buber-Neumann-Weg_60439.jpeg
192,1.7777777777777777,9,Friedrich-List-Strasse_60386,Friedrich-List-Strasse_60386.jpeg
193,2.076923076923077,13,Morsestrasse_60486,Morsestrasse_60486.jpeg
194,3.5,16,Textorstrasse_60596,Textorstrasse_60596.jpeg
195,3.0714285714285716,14,Hermannspforte_60437,Hermannspforte_60437.jpeg
196,2.1666666666666665,12,Ampèrestrasse_60486,Ampèrestrasse_60486.jpeg
197,1.0,10,Breitenbachstrasse_60487,Breitenbachstrasse_60487.jpeg
198,3.25,12,Herbartstrasse_60316,Herbartstrasse_60316.jpeg
199,1.411764705882353,17,Dreieichstrasse_60594,Dreieichstrasse_60594.jpeg
200,2.7333333333333334,15,Franz-Kafka-Strasse_60431,Franz-Kafka-Strasse_60431.jpeg
201,2.526315789473684,19,Mierendorffstrasse_60320,Mierendorffstrasse_60320.jpeg
202,3.388888888888889,18,Ebereschenweg_60433,Ebereschenweg_60433.jpeg
203,2.5,8,Schrimpegasse_60529,Schrimpegasse_60529.jpeg
204,3.380952380952381,21,Westerbachstrasse_65936,Westerbachstrasse_65936.jpeg
205,3.1875,16,Howaldtstrasse_60314,Howaldtstrasse_60314.jpeg
206,2.533333333333333,15,Bachforellenweg_60327,Bachforellenweg_60327.jpeg
207,3.142857142857143,14,Leerbachstrasse_60322,Leerbachstrasse_60322.jpeg
208,2.533333333333333,15,An_der_Wellenburg_60437,An_der_Wellenburg_60437.jpeg
209,2.0,13,Haeussermannstrasse_65933,Haeussermannstrasse_65933.jpeg
210,3.090909090909091,11,Goldsteinstrasse_60528,Goldsteinstrasse_60528.jpeg
211,2.642857142857143,14,Bruchfeldstrasse_60528,Bruchfeldstrasse_60528.jpeg
212,3.2857142857142856,7,An_der_Seehecke_60386,An_der_Seehecke_60386.jpeg
213,2.642857142857143,14,Boenstaedter_Strasse_60385,Boenstaedter_Strasse_60385.jpeg
214,2.75,16,Schwedenpfad_65934,Schwedenpfad_65934.jpeg
215,2.076923076923077,13,Guerickestrasse_60488,Guerickestrasse_60488.jpeg
216,2.375,16,Schleiermacherstrasse_60316,Schleiermacherstrasse_60316.jpeg
217,1.9411764705882353,17,Leunastrasse_65929,Leunastrasse_65929.jpeg
218,3.066666666666667,15,Waldmeisterpfad_65933,Waldmeisterpfad_65933.jpeg
219,2.5384615384615383,13,Justinuskirchstrasse_65929,Justinuskirchstrasse_65929.jpeg
220,3.2222222222222223,18,Landgraben_60388,Landgraben_60388.jpeg
221,1.625,16,Landauer_Strasse_65934,Landauer_Strasse_65934.jpeg
222,2.6818181818181817,22,Hansenweg_60599,Hansenweg_60599.jpeg
223,3.1333333333333333,15,Hinterm_Hain_60437,Hinterm_Hain_60437.jpeg
224,2.25,12,Gellertstrasse_60389,Gellertstrasse_60389.jpeg
225,2.8,15,Koelner_Strasse_60327,Koelner_Strasse_60327.jpeg
226,2.642857142857143,14,Holbeinsteg_60596,Holbeinsteg_60596.jpeg
227,2.8461538461538463,13,Ruehlstrasse_60433,Ruehlstrasse_60433.jpeg
228,1.9166666666666667,12,Niederraeder_Ufer_60528,Niederraeder_Ufer_60528.jpeg
229,2.65,20,Am_Stiegelschlag_60385,Am_Stiegelschlag_60385.jpeg
230,2.933333333333333,15,Auerstrasse_65929,Auerstrasse_65929.jpeg
231,3.0,20,Am_Dornbusch_60320,Am_Dornbusch_60320.jpeg
232,2.2,20,Heinz-Raspe-Platz_60314,Heinz-Raspe-Platz_60314.jpeg
233,3.076923076923077,13,Rehstrasse_65933,Rehstrasse_65933.jpeg
234,2.75,12,Am_Weingarten_60487,Am_Weingarten_60487.jpeg
235,2.0,14,Wichernstrasse_60389,Wichernstrasse_60389.jpeg
236,2.75,12,Rembrandtstrasse_60596,Rembrandtstrasse_60596.jpeg
237,2.588235294117647,17,Boerneplatz_60311,Boerneplatz_60311.jpeg
238,3.272727272727273,11,Luciusstrasse_65929,Luciusstrasse_65929.jpeg
239,3.0,18,Glauburgstrasse_60318,Glauburgstrasse_60318.jpeg
240,2.1818181818181817,11,Ernst-May-Platz_60385,Ernst-May-Platz_60385.jpeg
241,2.5,16,Sophienstrasse_60487,Sophienstrasse_60487.jpeg
242,2.0625,16,Paulistrasse_65929,Paulistrasse_65929.jpeg
243,2.9411764705882355,17,Mainzer_Landstrasse_60326,Mainzer_Landstrasse_60326.jpeg
244,2.761904761904762,21,Goldammerstrasse_60528,Goldammerstrasse_60528.jpeg
245,2.090909090909091,11,Friedrich-Wilhelm-von-Steuben-Strasse_60488,Friedrich-Wilhelm-von-Steuben-Strasse_60488.jpeg
246,2.769230769230769,13,Wilhelm-Leuschner-Strasse_60329,Wilhelm-Leuschner-Strasse_60329.jpeg
247,2.5,14,Hausener_Obergasse_60488,Hausener_Obergasse_60488.jpeg
248,2.4705882352941178,17,Theodor-Stern-Kai_60596,Theodor-Stern-Kai_60596.jpeg
249,2.8666666666666667,15,Hainer_Weg_60599,Hainer_Weg_60599.jpeg
250,2.6666666666666665,12,Im_Trieb_60389,Im_Trieb_60389.jpeg
251,3.210526315789474,19,Untermainkai_60311,Untermainkai_60311.jpeg
252,3.1,10,Fuellerstrasse_60431,Fuellerstrasse_60431.jpeg
253,1.2666666666666666,15,Humserstrasse_60320,Humserstrasse_60320.jpeg
254,2.727272727272727,11,Kehreinstrasse_65934,Kehreinstrasse_65934.jpeg
255,1.6363636363636365,22,Honsellbruecke_60314,Honsellbruecke_60314.jpeg
256,2.411764705882353,17,Droysenstrasse_60385,Droysenstrasse_60385.jpeg
257,3.8125,16,Trajanstrasse_60439,Trajanstrasse_60439.jpeg
258,2.5,10,Solmsstrasse_60486,Solmsstrasse_60486.jpeg
259,3.5,18,Graefendeichstrasse_60599,Graefendeichstrasse_60599.jpeg
260,2.875,16,Buchrainplatz_60599,Buchrainplatz_60599.jpeg
261,3.2857142857142856,21,Hasselhorstweg_60599,Hasselhorstweg_60599.jpeg
262,1.5333333333333334,15,Max-Horkheimer-Strasse_60323,Max-Horkheimer-Strasse_60323.jpeg
263,2.6842105263157894,19,Anspacher_Strasse_60326,Anspacher_Strasse_60326.jpeg
264,3.1666666666666665,24,Josbacher_Strasse_60326,Josbacher_Strasse_60326.jpeg
265,2.625,16,Ruesterstrasse_60325,Ruesterstrasse_60325.jpeg
266,3.4375,16,Leipziger_Strasse_60487,Leipziger_Strasse_60487.jpeg
267,3.272727272727273,11,Grosse_Gallusstrasse_60312,Grosse_Gallusstrasse_60312.jpeg
268,2.15,20,Garbenstrasse_60327,Garbenstrasse_60327.jpeg
269,2.6818181818181817,22,Mainkai_60311,Mainkai_60311.jpeg
270,1.3846153846153846,13,Heinrich-Luebke-Strasse_60488,Heinrich-Luebke-Strasse_60488.jpeg
271,2.7142857142857144,14,Grosse_Fischerstrasse_60311,Grosse_Fischerstrasse_60311.jpeg
272,3.25,16,Platanenstrasse_65933,Platanenstrasse_65933.jpeg
273,2.4545454545454546,11,Ziegelei-Allee_60488,Ziegelei-Allee_60488.jpeg
274,2.2941176470588234,17,Vogesenstrasse_60529,Vogesenstrasse_60529.jpeg
275,3.05,20,Goethestrasse_60313,Goethestrasse_60313.jpeg
276,3.3636363636363638,11,Grosse_Nelkenstrasse_60488,Grosse_Nelkenstrasse_60488.jpeg
277,2.8636363636363638,22,Feuerbachstrasse_60325,Feuerbachstrasse_60325.jpeg
278,3.25,16,Woogstrasse_60431,Woogstrasse_60431.jpeg
279,2.5357142857142856,28,Mitscherlichplatz_60323,Mitscherlichplatz_60323.jpeg
280,2.625,8,Battonnstrasse_60311,Battonnstrasse_60311.jpeg
281,2.95,20,Rossertstrasse_60323,Rossertstrasse_60323.jpeg
282,2.5,14,Schwalbacher_Strasse_60326,Schwalbacher_Strasse_60326.jpeg
283,3.5,12,Kopernikusstrasse_65929,Kopernikusstrasse_65929.jpeg
284,2.7222222222222223,18,Zorbachstrasse_60435,Zorbachstrasse_60435.jpeg
285,3.2666666666666666,15,Ahornstrasse_65933,Ahornstrasse_65933.jpeg
286,3.25,20,Landgrafenstrasse_60487,Landgrafenstrasse_60487.jpeg
287,3.0,13,Caecilie-Breckheimer-Platz_60386,Caecilie-Breckheimer-Platz_60386.jpeg
288,2.6666666666666665,21,Gruene_Strasse_60316,Gruene_Strasse_60316.jpeg
289,3.4545454545454546,11,Albanusstrasse_65929,Albanusstrasse_65929.jpeg
290,2.076923076923077,13,Kochstrasse_60599,Kochstrasse_60599.jpeg
291,2.0,16,Kobbachstrasse_60433,Kobbachstrasse_60433.jpeg
292,2.6,20,Koenigsteiner_Strasse_65929,Koenigsteiner_Strasse_65929.jpeg
293,3.0,10,Eichendorffstrasse_60320,Eichendorffstrasse_60320.jpeg
294,1.5555555555555556,18,Dorfelder_Strasse_60385,Dorfelder_Strasse_60385.jpeg
295,2.533333333333333,15,Kleiner_Hirschgraben_60311,Kleiner_Hirschgraben_60311.jpeg
296,3.142857142857143,14,Roederbergweg_60316,Roederbergweg_60316.jpeg
297,2.111111111111111,18,Mailaender_Strasse_60598,Mailaender_Strasse_60598.jpeg
298,2.0,8,Griesheimer_Stadtweg_60327,Griesheimer_Stadtweg_60327.jpeg
299,1.4375,16,Jakob-Heller-Strasse_60320,Jakob-Heller-Strasse_60320.jpeg
300,1.625,16,Leunabruecke_60529,Leunabruecke_60529.jpeg
301,2.4166666666666665,12,Im_Sperber_60388,Im_Sperber_60388.jpeg
302,3.1578947368421053,19,Allerheiligenstrasse_60313,Allerheiligenstrasse_60313.jpeg
303,2.8461538461538463,13,Leonhardsgasse_60389,Leonhardsgasse_60389.jpeg
304,2.6666666666666665,18,Johannesallee_65929,Johannesallee_65929.jpeg
305,2.4375,16,Kurt-Schumacher-Strasse_60311,Kurt-Schumacher-Strasse_60311.jpeg
306,3.2941176470588234,17,Chattenweg_65929,Chattenweg_65929.jpeg
307,2.8,10,Miltenberger_Strasse_60599,Miltenberger_Strasse_60599.jpeg
308,1.7333333333333334,15,Volgersbrunnenweg_60386,Volgersbrunnenweg_60386.jpeg
309,2.933333333333333,15,Auf_der_Lindenhoehe_60433,Auf_der_Lindenhoehe_60433.jpeg
310,1.2222222222222223,18,Burgholzer_Platz_60433,Burgholzer_Platz_60433.jpeg
311,2.235294117647059,17,Karl-Gerold-Platz_60594,Karl-Gerold-Platz_60594.jpeg
312,3.3333333333333335,21,Herborner_Strasse_60439,Herborner_Strasse_60439.jpeg
313,3.1333333333333333,15,Liebknechtstrasse_65929,Liebknechtstrasse_65929.jpeg
314,2.0,13,Anemonenpfad_65933,Anemonenpfad_65933.jpeg
315,2.3846153846153846,13,Am_Brennhaus_65933,Am_Brennhaus_65933.jpeg
316,2.6363636363636362,11,Bischofsweg_60598,Bischofsweg_60598.jpeg
317,1.8461538461538463,13,In_der_Schildwacht_65933,In_der_Schildwacht_65933.jpeg
318,3.6666666666666665,15,Sinner_Weg_60439,Sinner_Weg_60439.jpeg
